absolutetime;channel;note;time;type;velocity
74640;2;34;0;note_on;80
74640;0;61;0;note_on;80
74880;0;44;0;note_on;80
74880;0;58;0;note_off;64
74880;2;34;240;note_off;64
74880;2;32;0;note_on;80
74880;6;65;0;note_on;72
74880;6;56;720;note_off;64
74880;0;61;0;note_off;64
74880;0;70;240;note_off;64
74880;4;70;240;note_off;64
74880;4;65;0;note_on;80
74880;9;39;0;note_on;80
74880;9;39;480;note_off;64
74880;0;46;0;note_off;64
74880;0;60;0;note_on;80
74880;0;56;0;note_on;80
74880;0;51;0;note_on;80
75120;0;60;240;note_off;64
75120;2;32;0;note_on;80
75120;2;32;240;note_off;64
75120;0;56;0;note_off;64
75120;0;51;0;note_off;64
75120;0;44;0;note_off;64
75120;0;60;0;note_on;80
75120;6;65;0;note_on;72
75120;6;65;240;note_off;64
75120;0;56;0;note_on;80
75120;0;51;0;note_on;80
75120;4;65;240;note_off;64
75120;4;70;0;note_on;80
75120;0;44;0;note_on;80
75360;2;32;0;note_on;80
75360;4;70;240;note_off;64
75360;6;65;0;note_on;72
75360;9;39;480;note_off;64
75360;9;39;0;note_on;80
75360;2;32;240;note_off;64
75360;4;72;0;note_on;80
75360;6;65;240;note_off;64
75600;4;72;240;note_off;64
75600;4;73;0;note_on;80
75600;2;32;240;note_off;64
75600;6;66;0;note_on;72
75600;0;44;0;note_on;80
75600;6;65;240;note_off;64
75600;0;56;0;note_on;80
75600;0;60;0;note_on;80
75600;0;44;0;note_off;64
75600;0;51;0;note_off;64
75600;0;56;0;note_off;64
75600;0;60;480;note_off;64
75600;2;32;0;note_on;80
75600;0;51;0;note_on;80
75840;9;39;0;note_on;80
75840;2;32;240;note_off;64
75840;2;27;0;note_on;80
75840;0;43;0;note_on;80
75840;0;51;0;note_on;80
75840;0;55;0;note_on;80
75840;0;44;0;note_off;64
75840;0;51;0;note_off;64
75840;0;56;0;note_off;64
75840;0;60;240;note_off;64
75840;6;66;240;note_off;64
75840;6;65;0;note_on;72
75840;4;73;240;note_off;64
75840;4;65;0;note_on;80
75840;0;58;0;note_on;80
75840;9;39;480;note_off;64
76080;0;43;0;note_off;64
76080;0;43;0;note_on;80
76080;0;51;0;note_on;80
76080;0;55;0;note_on;80
76080;0;58;0;note_on;80
76080;0;51;0;note_off;64
76080;0;55;0;note_off;64
76080;0;58;240;note_off;64
76080;2;27;0;note_on;80
76080;2;27;240;note_off;64
76080;4;70;0;note_on;80
76080;4;65;240;note_off;64
76320;4;70;240;note_off;64
76320;6;65;480;note_off;64
76320;2;27;240;note_off;64
76320;2;27;0;note_on;80
76320;9;39;480;note_off;64
76320;9;39;0;note_on;80
76320;4;72;0;note_on;80
76320;6;63;0;note_on;72
76560;0;55;0;note_off;64
76560;0;43;0;note_off;64
76560;0;51;0;note_on;80
76560;0;55;0;note_on;80
76560;0;43;0;note_on;80
76560;4;72;240;note_off;64
76560;0;58;0;note_on;80
76560;0;51;0;note_off;64
76560;4;73;0;note_on;80
76560;0;58;480;note_off;64
76560;2;27;240;note_off;64
76560;2;27;0;note_on;80
76680;9;39;360;note_off;64
76680;9;39;0;note_on;80
76800;4;70;0;note_on;96
76800;0;58;240;note_off;64
76800;0;55;0;note_off;64
76800;9;39;120;note_off;64
76800;0;43;0;note_off;64
76800;0;70;0;note_on;80
76800;0;61;0;note_on;80
76800;0;58;0;note_on;80
76800;0;46;0;note_on;80
76800;2;27;240;note_off;64
76800;4;73;240;note_off;64
76800;6;63;480;note_off;64
76800;0;51;0;note_off;64
77040;0;58;0;note_off;64
77040;0;46;0;note_off;64
77040;0;61;0;note_off;64
77040;0;70;240;note_off;64
77040;0;70;0;note_on;80
77040;0;61;0;note_on;80
77040;0;58;0;note_on;80
77040;0;46;0;note_on;80
77280;4;65;0;note_on;96
77280;0;46;0;note_on;80
77280;0;58;0;note_on;80
77280;0;61;0;note_on;80
77280;0;70;0;note_on;80
77280;0;61;0;note_off;64
77280;0;58;0;note_off;64
77280;0;70;240;note_off;64
77280;4;70;480;note_off;64
77280;0;46;0;note_off;64
77520;0;61;0;note_on;80
77520;0;46;0;note_on;80
77520;0;58;0;note_on;80
77520;0;70;0;note_on;80
77520;0;46;0;note_off;64
77520;0;58;0;note_off;64
77520;0;61;0;note_off;64
77520;0;70;240;note_off;64
77760;4;65;480;note_off;64
77760;0;46;0;note_on;80
77760;0;58;0;note_on;80
77760;0;70;0;note_on;80
77760;0;61;0;note_on;80
77760;0;46;0;note_off;64
77760;0;58;0;note_off;64
77760;0;61;0;note_off;64
77760;0;70;240;note_off;64
77760;4;65;0;note_on;96
78000;0;58;0;note_on;80
78000;0;70;240;note_off;64
78000;0;58;0;note_off;64
78000;0;46;0;note_off;64
78000;0;70;0;note_on;80
78000;0;61;0;note_on;80
78000;0;46;0;note_on;80
78000;0;61;0;note_off;64
78240;0;61;0;note_off;64
78240;0;58;0;note_off;64
78240;0;46;0;note_off;64
78240;0;70;0;note_on;80
78240;0;61;0;note_on;80
78240;0;58;0;note_on;80
78240;0;46;0;note_on;80
78240;4;65;480;note_off;64
78240;4;65;0;note_on;96
78240;0;70;240;note_off;64
78480;0;46;0;note_on;80
78480;0;58;0;note_on;80
78480;0;70;0;note_on;80
78480;0;46;0;note_off;64
78480;0;58;0;note_off;64
78480;0;61;0;note_off;64
78480;0;61;0;note_on;80
78480;0;70;240;note_off;64
78720;0;58;0;note_off;64
78720;0;46;0;note_off;64
78720;0;60;0;note_on;80
78720;0;56;0;note_on;80
78720;0;44;0;note_on;80
78720;0;70;240;note_off;64
78720;4;65;480;note_off;64
78720;4;68;0;note_on;96
78720;0;61;0;note_off;64
78720;0;51;0;note_on;80
78960;0;56;0;note_on;80
78960;0;44;0;note_on;80
78960;0;51;0;note_on;80
78960;0;60;0;note_on;80
78960;0;60;240;note_off;64
78960;0;56;0;note_off;64
78960;0;51;0;note_off;64
78960;0;44;0;note_off;64
79200;0;60;0;note_on;80
79200;4;68;480;note_off;64
79200;4;68;0;note_on;96
79200;0;60;240;note_off;64
79200;0;56;0;note_off;64
79200;0;44;0;note_off;64
79200;0;56;0;note_on;80
79200;0;44;0;note_on;80
79200;0;51;0;note_on;80
79200;0;51;0;note_off;64
79440;0;56;0;note_on;80
79440;0;60;0;note_on;80
79440;0;44;0;note_off;64
79440;0;51;0;note_off;64
79440;0;56;0;note_off;64
79440;0;60;240;note_off;64
79440;0;51;0;note_on;80
79440;0;44;0;note_on;80
79680;0;44;0;note_off;64
79680;0;51;0;note_off;64
79680;4;68;0;note_on;96
79680;0;43;0;note_on;80
79680;0;51;0;note_on;80
79680;0;55;0;note_on;80
79680;0;58;0;note_on;80
79680;4;68;480;note_off;64
79680;0;56;0;note_off;64
79680;0;60;240;note_off;64
79920;0;58;240;note_off;64
79920;0;55;0;note_off;64
79920;0;51;0;note_off;64
79920;0;43;0;note_off;64
79920;0;58;0;note_on;80
79920;0;55;0;note_on;80
79920;0;51;0;note_on;80
79920;0;43;0;note_on;80
80160;0;43;0;note_on;80
80160;0;55;0;note_on;80
80160;0;58;0;note_on;80
80160;0;51;0;note_on;80
80160;0;43;0;note_off;64
80160;0;55;0;note_off;64
80160;0;58;240;note_off;64
80160;4;68;480;note_off;64
80160;4;70;0;note_on;96
80160;0;51;0;note_off;64
80400;0;43;0;note_on;80
80400;0;51;0;note_on;80
80400;0;58;0;note_on;80
80400;0;55;0;note_on;80
80400;0;51;0;note_off;64
80400;0;55;0;note_off;64
80400;0;58;240;note_off;64
80400;0;43;0;note_off;64
80640;0;58;240;note_off;64
80640;0;51;0;note_off;64
80640;0;43;0;note_off;64
80640;0;70;0;note_on;80
80640;0;61;0;note_on;80
80640;0;58;0;note_on;80
80640;0;46;0;note_on;80
80640;0;55;0;note_off;64
80640;4;70;480;note_off;64
80640;4;70;0;note_on;96
80880;0;46;0;note_off;64
80880;0;70;240;note_off;64
80880;0;61;0;note_off;64
80880;0;58;0;note_off;64
80880;0;70;0;note_on;80
80880;0;61;0;note_on;80
80880;0;58;0;note_on;80
80880;0;46;0;note_on;80
81120;0;58;0;note_on;80
81120;0;61;0;note_on;80
81120;0;70;0;note_on;80
81120;0;46;0;note_off;64
81120;0;58;0;note_off;64
81120;0;70;240;note_off;64
81120;4;65;0;note_on;96
81120;4;70;480;note_off;64
81120;0;61;0;note_off;64
81120;0;46;0;note_on;80
81360;0;70;240;note_off;64
81360;0;46;0;note_on;80
81360;0;58;0;note_on;80
81360;0;61;0;note_on;80
81360;0;70;0;note_on;80
81360;0;46;0;note_off;64
81360;0;58;0;note_off;64
81360;0;61;0;note_off;64
81600;4;65;0;note_on;96
81600;4;65;480;note_off;64
81600;0;70;240;note_off;64
81600;0;61;0;note_off;64
81600;0;58;0;note_off;64
81600;0;46;0;note_off;64
81600;0;70;0;note_on;80
81600;0;61;0;note_on;80
81600;0;58;0;note_on;80
81600;0;46;0;note_on;80
81840;0;70;240;note_off;64
81840;0;61;0;note_off;64
81840;0;58;0;note_off;64
81840;0;46;0;note_off;64
81840;0;70;0;note_on;80
81840;0;61;0;note_on;80
81840;0;58;0;note_on;80
81840;0;46;0;note_on;80
82080;4;65;480;note_off;64
82080;0;46;0;note_off;64
82080;0;61;0;note_off;64
82080;0;58;0;note_off;64
82080;4;65;0;note_on;96
82080;0;70;240;note_off;64
82080;0;58;0;note_on;80
82080;0;70;0;note_on;80
82080;0;61;0;note_on;80
82080;0;46;0;note_on;80
82320;0;58;0;note_on;80
82320;0;70;240;note_off;64
82320;0;61;0;note_off;64
82320;0;58;0;note_off;64
82320;0;46;0;note_off;64
82320;0;70;0;note_on;80
82320;0;61;0;note_on;80
82320;0;46;0;note_on;80
82560;0;70;240;note_off;64
82560;4;65;480;note_off;64
82560;4;68;0;note_on;96
82560;0;46;0;note_off;64
82560;0;44;0;note_on;80
82560;0;51;0;note_on;80
82560;0;56;0;note_on;80
82560;0;60;0;note_on;80
82560;0;58;0;note_off;64
82560;0;61;0;note_off;64
82800;0;60;0;note_on;80
82800;0;44;0;note_on;80
82800;0;44;0;note_off;64
82800;0;51;0;note_off;64
82800;0;56;0;note_off;64
82800;0;60;240;note_off;64
82800;0;56;0;note_on;80
82800;0;51;0;note_on;80
83040;4;68;0;note_on;96
83040;4;68;480;note_off;64
83040;0;60;240;note_off;64
83040;0;56;0;note_off;64
83040;0;51;0;note_off;64
83040;0;44;0;note_off;64
83040;0;60;0;note_on;80
83040;0;56;0;note_on;80
83040;0;51;0;note_on;80
83040;0;44;0;note_on;80
83280;0;56;0;note_off;64
83280;0;60;240;note_off;64
83280;0;51;0;note_off;64
83280;0;44;0;note_off;64
83280;0;60;0;note_on;80
83280;0;56;0;note_on;80
83280;0;51;0;note_on;80
83280;0;44;0;note_on;80
83520;0;51;0;note_on;80
83520;4;68;480;note_off;64
83520;0;55;0;note_on;80
83520;0;43;0;note_on;80
83520;0;58;0;note_on;80
83520;4;68;0;note_on;96
83520;0;51;0;note_off;64
83520;0;56;0;note_off;64
83520;0;60;240;note_off;64
83520;0;44;0;note_off;64
83760;0;58;240;note_off;64
83760;0;55;0;note_off;64
83760;0;51;0;note_off;64
83760;0;43;0;note_off;64
83760;0;58;0;note_on;80
83760;0;55;0;note_on;80
83760;0;51;0;note_on;80
83760;0;43;0;note_on;80
84000;4;70;0;note_on;96
84000;4;68;480;note_off;64
84000;0;51;0;note_on;80
84000;0;55;0;note_on;80
84000;0;43;0;note_on;80
84000;0;43;0;note_off;64
84000;0;51;0;note_off;64
84000;0;58;240;note_off;64
84000;0;55;0;note_off;64
84000;0;58;0;note_on;80
84240;0;58;240;note_off;64
84240;0;55;0;note_off;64
84240;0;51;0;note_off;64
84240;0;43;0;note_off;64
84240;0;58;0;note_on;80
84240;0;55;0;note_on;80
84240;0;51;0;note_on;80
84240;0;43;0;note_on;80
84480;4;70;480;note_off;64
84480;4;70;0;note_on;96
84480;0;46;0;note_on;80
84480;0;55;0;note_off;64
84480;0;61;0;note_on;80
84480;0;58;240;note_off;64
84480;0;51;0;note_off;64
84480;0;70;0;note_on;80
84480;0;43;0;note_off;64
84480;0;58;0;note_on;80
84720;0;46;0;note_on;80
84720;0;58;0;note_off;64
84720;0;61;0;note_on;80
84720;0;70;0;note_on;80
84720;0;46;0;note_off;64
84720;0;61;0;note_off;64
84720;0;70;240;note_off;64
84720;0;58;0;note_on;80
84960;0;70;240;note_off;64
84960;0;61;0;note_off;64
84960;0;46;0;note_off;64
84960;0;70;0;note_on;80
84960;0;61;0;note_on;80
84960;0;58;0;note_on;80
84960;0;46;0;note_on;80
84960;4;65;0;note_on;96
84960;4;70;480;note_off;64
84960;0;58;0;note_off;64
85200;0;46;0;note_on;80
85200;0;61;0;note_off;64
85200;0;58;0;note_on;80
85200;0;61;0;note_on;80
85200;0;70;0;note_on;80
85200;0;46;0;note_off;64
85200;0;58;0;note_off;64
85200;0;70;240;note_off;64
85440;0;58;0;note_on;80
85440;0;61;0;note_on;80
85440;0;70;0;note_on;80
85440;0;46;0;note_off;64
85440;0;61;0;note_off;64
85440;0;70;240;note_off;64
85440;0;46;0;note_on;80
85440;4;65;0;note_on;96
85440;4;65;480;note_off;64
85440;0;58;0;note_off;64
85680;0;58;0;note_on;80
85680;0;61;0;note_on;80
85680;0;46;0;note_on;80
85680;0;70;0;note_on;80
85680;0;61;0;note_off;64
85680;0;58;0;note_off;64
85680;0;70;240;note_off;64
85680;0;46;0;note_off;64
85920;4;65;0;note_on;96
85920;0;70;240;note_off;64
85920;0;61;0;note_off;64
85920;0;58;0;note_off;64
85920;0;46;0;note_off;64
85920;0;70;0;note_on;80
85920;0;61;0;note_on;80
85920;0;58;0;note_on;80
85920;0;46;0;note_on;80
85920;4;65;480;note_off;64
86160;0;46;0;note_on;80
86160;0;61;0;note_on;80
86160;0;58;0;note_on;80
86160;0;46;0;note_off;64
86160;0;58;0;note_off;64
86160;0;61;0;note_off;64
86160;0;70;240;note_off;64
86160;0;70;0;note_on;80
86400;0;51;0;note_on;80
86400;0;44;0;note_on;80
86400;0;56;0;note_on;80
86400;4;65;480;note_off;64
86400;0;46;0;note_off;64
86400;0;58;0;note_off;64
86400;4;68;0;note_on;96
86400;0;70;240;note_off;64
86400;0;61;0;note_off;64
86400;0;60;0;note_on;80
86640;0;60;240;note_off;64
86640;0;56;0;note_off;64
86640;0;51;0;note_off;64
86640;0;44;0;note_off;64
86640;0;60;0;note_on;80
86640;0;56;0;note_on;80
86640;0;51;0;note_on;80
86640;0;44;0;note_on;80
86880;4;68;480;note_off;64
86880;0;44;0;note_on;80
86880;0;56;0;note_on;80
86880;0;60;0;note_on;80
86880;0;44;0;note_off;64
86880;0;51;0;note_off;64
86880;0;56;0;note_off;64
86880;0;60;240;note_off;64
86880;0;51;0;note_on;80
86880;4;68;0;note_on;96
87120;0;60;240;note_off;64
87120;0;56;0;note_off;64
87120;0;51;0;note_off;64
87120;0;44;0;note_off;64
87120;0;60;0;note_on;80
87120;0;56;0;note_on;80
87120;0;51;0;note_on;80
87120;0;44;0;note_on;80
87360;0;51;0;note_on;80
87360;4;68;480;note_off;64
87360;0;43;0;note_on;80
87360;0;55;0;note_on;80
87360;4;68;0;note_on;96
87360;0;56;0;note_off;64
87360;0;44;0;note_off;64
87360;0;51;0;note_off;64
87360;0;60;240;note_off;64
87360;0;58;0;note_on;80
87600;0;51;0;note_on;80
87600;0;43;0;note_on;80
87600;0;55;0;note_on;80
87600;0;58;0;note_on;80
87600;0;43;0;note_off;64
87600;0;55;0;note_off;64
87600;0;51;0;note_off;64
87600;0;58;240;note_off;64
87840;0;58;240;note_off;64
87840;4;68;480;note_off;64
87840;4;70;0;note_on;96
87840;0;58;0;note_on;80
87840;0;51;0;note_on;80
87840;0;55;0;note_on;80
87840;0;43;0;note_off;64
87840;0;51;0;note_off;64
87840;0;55;0;note_off;64
87840;0;43;0;note_on;80
88080;0;55;0;note_off;64
88080;0;58;240;note_off;64
88080;0;43;0;note_off;64
88080;0;55;0;note_on;80
88080;0;51;0;note_off;64
88080;0;58;0;note_on;80
88080;0;43;0;note_on;80
88080;0;51;0;note_on;80
88320;0;58;240;note_off;64
88320;0;58;0;note_on;80
88320;0;70;0;note_on;80
88320;0;46;0;note_on;80
88320;0;51;0;note_off;64
88320;0;55;0;note_off;64
88320;4;70;0;note_on;96
88320;4;70;480;note_off;64
88320;0;43;0;note_off;64
88320;0;61;0;note_on;80
88560;0;61;0;note_off;64
88560;0;58;0;note_off;64
88560;0;46;0;note_off;64
88560;0;70;0;note_on;80
88560;0;61;0;note_on;80
88560;0;58;0;note_on;80
88560;0;46;0;note_on;80
88560;0;70;240;note_off;64
88800;0;46;0;note_off;64
88800;4;65;0;note_on;96
88800;0;61;0;note_off;64
88800;0;58;0;note_off;64
88800;0;70;240;note_off;64
88800;0;61;0;note_on;80
88800;0;58;0;note_on;80
88800;0;46;0;note_on;80
88800;0;70;0;note_on;80
88800;4;70;480;note_off;64
89040;0;58;0;note_off;64
89040;0;46;0;note_off;64
89040;0;70;0;note_on;80
89040;0;61;0;note_on;80
89040;0;58;0;note_on;80
89040;0;46;0;note_on;80
89040;0;70;240;note_off;64
89040;0;61;0;note_off;64
89280;0;46;0;note_on;80
89280;0;58;0;note_on;80
89280;0;70;240;note_off;64
89280;0;61;0;note_off;64
89280;0;58;0;note_off;64
89280;4;65;0;note_on;96
89280;0;70;0;note_on;80
89280;0;61;0;note_on;80
89280;0;46;0;note_off;64
89280;4;65;480;note_off;64
89520;0;46;0;note_on;80
89520;0;61;0;note_on;80
89520;0;58;0;note_on;80
89520;0;58;0;note_off;64
89520;0;61;0;note_off;64
89520;0;70;240;note_off;64
89520;0;70;0;note_on;80
89520;0;46;0;note_off;64
89760;0;70;240;note_off;64
89760;0;61;0;note_off;64
89760;0;58;0;note_off;64
89760;0;46;0;note_off;64
89760;0;70;0;note_on;80
89760;0;61;0;note_on;80
89760;0;46;0;note_on;80
89760;4;65;0;note_on;96
89760;4;65;480;note_off;64
89760;0;58;0;note_on;80
90000;0;58;0;note_off;64
90000;0;46;0;note_off;64
90000;0;70;0;note_on;80
90000;0;61;0;note_on;80
90000;0;58;0;note_on;80
90000;0;46;0;note_on;80
90000;0;70;240;note_off;64
90000;0;61;0;note_off;64
90240;0;70;240;note_off;64
90240;0;61;0;note_off;64
90240;0;58;0;note_off;64
90240;0;46;0;note_off;64
90240;0;56;0;note_on;80
90240;0;51;0;note_on;80
90240;0;44;0;note_on;80
90240;4;65;480;note_off;64
90240;4;68;0;note_on;96
90240;0;60;0;note_on;80
90480;0;44;0;note_on;80
90480;0;60;240;note_off;64
90480;0;56;0;note_off;64
90480;0;51;0;note_off;64
90480;0;44;0;note_off;64
90480;0;60;0;note_on;80
90480;0;56;0;note_on;80
90480;0;51;0;note_on;80
90720;0;51;0;note_on;80
90720;0;60;240;note_off;64
90720;0;56;0;note_on;80
90720;0;60;0;note_on;80
90720;0;56;0;note_off;64
90720;0;44;0;note_off;64
90720;0;51;0;note_off;64
90720;4;68;0;note_on;96
90720;4;68;480;note_off;64
90720;0;44;0;note_on;80
90960;0;60;240;note_off;64
90960;0;56;0;note_off;64
90960;0;51;0;note_off;64
90960;0;60;0;note_on;80
90960;0;56;0;note_on;80
90960;0;51;0;note_on;80
90960;0;44;0;note_on;80
90960;0;44;0;note_off;64
91200;0;60;240;note_off;64
91200;0;56;0;note_off;64
91200;0;51;0;note_off;64
91200;0;44;0;note_off;64
91200;0;58;0;note_on;80
91200;0;55;0;note_on;80
91200;0;43;0;note_on;80
91200;0;51;0;note_on;80
91200;4;68;480;note_off;64
91200;4;68;0;note_on;96
91440;0;58;240;note_off;64
91440;0;55;0;note_off;64
91440;0;51;0;note_off;64
91440;0;43;0;note_off;64
91440;0;58;0;note_on;80
91440;0;55;0;note_on;80
91440;0;43;0;note_on;80
91440;0;51;0;note_on;80
91680;0;43;0;note_on;80
91680;0;58;240;note_off;64
91680;0;55;0;note_off;64
91680;0;51;0;note_off;64
91680;0;43;0;note_off;64
91680;0;51;0;note_on;80
91680;0;58;0;note_on;80
91680;0;55;0;note_on;80
91680;4;68;480;note_off;64
91680;4;70;0;note_on;96
91920;0;58;240;note_off;64
91920;0;51;0;note_off;64
91920;0;43;0;note_on;80
91920;0;55;0;note_off;64
91920;0;55;0;note_on;80
91920;0;58;0;note_on;80
91920;0;43;0;note_off;64
91920;0;51;0;note_on;80
92160;0;58;240;note_off;64
92160;0;51;0;note_off;64
92160;0;58;0;note_on;80
92160;0;61;0;note_on;80
92160;0;70;0;note_on;80
92160;0;43;0;note_off;64
92160;0;46;0;note_on;80
92160;0;55;0;note_off;64
92160;4;70;480;note_off;64
92160;4;70;0;note_on;96
92400;0;46;0;note_on;80
92400;0;61;0;note_on;80
92400;0;70;0;note_on;80
92400;0;46;0;note_off;64
92400;0;58;0;note_off;64
92400;0;58;0;note_on;80
92400;0;70;240;note_off;64
92400;0;61;0;note_off;64
92640;0;61;0;note_on;80
92640;0;70;240;note_off;64
92640;4;65;0;note_on;96
92640;0;61;0;note_off;64
92640;0;58;0;note_off;64
92640;0;46;0;note_on;80
92640;0;70;0;note_on;80
92640;6;49;15840;note_on;80
92640;4;70;480;note_off;64
92640;0;58;0;note_on;80
92640;0;46;0;note_off;64
92880;0;70;240;note_off;64
92880;0;61;0;note_off;64
92880;0;58;0;note_off;64
92880;0;46;0;note_off;64
92880;0;70;0;note_on;80
92880;0;58;0;note_on;80
92880;0;61;0;note_on;80
92880;6;49;240;note_off;64
92880;6;49;0;note_on;80
92880;0;46;0;note_on;80
93120;0;70;240;note_off;64
93120;0;61;0;note_off;64
93120;0;58;0;note_off;64
93120;0;46;0;note_off;64
93120;0;61;0;note_on;80
93120;0;58;0;note_on;80
93120;0;46;0;note_on;80
93120;4;65;480;note_off;64
93120;4;65;0;note_on;96
93120;6;49;240;note_off;64
93120;6;49;0;note_on;80
93120;0;70;0;note_on;80
93360;0;46;0;note_on;80
93360;0;70;240;note_off;64
93360;0;61;0;note_off;64
93360;0;58;0;note_off;64
93360;0;46;0;note_off;64
93360;0;70;0;note_on;80
93360;0;61;0;note_on;80
93360;0;58;0;note_on;80
93360;6;49;240;note_off;64
93360;6;49;0;note_on;80
93600;4;65;480;note_off;64
93600;4;65;0;note_on;96
93600;6;51;0;note_on;80
93600;6;49;240;note_off;64
93600;0;61;0;note_off;64
93600;0;58;0;note_off;64
93600;0;46;0;note_off;64
93600;0;70;0;note_on;80
93600;0;61;0;note_on;80
93600;0;58;0;note_on;80
93600;0;46;0;note_on;80
93600;0;70;240;note_off;64
93840;6;51;0;note_on;80
93840;6;51;240;note_off;64
93840;0;46;0;note_on;80
93840;0;58;0;note_on;80
93840;0;70;0;note_on;80
93840;0;46;0;note_off;64
93840;0;58;0;note_off;64
93840;0;61;0;note_off;64
93840;0;70;240;note_off;64
93840;0;61;0;note_on;80
94080;4;68;0;note_on;96
94080;6;51;240;note_off;64
94080;6;48;0;note_on;80
94080;0;44;0;note_on;80
94080;4;65;480;note_off;64
94080;0;51;0;note_on;80
94080;0;60;0;note_on;80
94080;0;46;0;note_off;64
94080;0;56;0;note_on;80
94080;0;58;0;note_off;64
94080;0;61;0;note_off;64
94080;0;70;240;note_off;64
94320;6;46;0;note_on;80
94320;6;48;240;note_off;64
94320;0;60;240;note_off;64
94320;0;56;0;note_off;64
94320;0;44;0;note_on;80
94320;0;51;0;note_on;80
94320;0;56;0;note_on;80
94320;0;60;0;note_on;80
94320;0;44;0;note_off;64
94320;0;51;0;note_off;64
94560;4;68;480;note_off;64
94560;4;68;0;note_on;96
94560;0;56;0;note_off;64
94560;6;44;0;note_on;80
94560;0;44;0;note_on;80
94560;0;51;0;note_on;80
94560;0;56;0;note_on;80
94560;0;60;0;note_on;80
94560;0;44;0;note_off;64
94560;0;51;0;note_off;64
94560;6;46;240;note_off;64
94560;0;60;240;note_off;64
94800;0;44;0;note_on;80
94800;0;51;0;note_on;80
94800;0;60;240;note_off;64
94800;0;56;0;note_off;64
94800;0;51;0;note_off;64
94800;0;44;0;note_off;64
94800;0;60;0;note_on;80
94800;0;56;0;note_on;80
95040;6;44;480;note_off;64
95040;0;44;0;note_off;64
95040;0;55;0;note_on;80
95040;0;60;240;note_off;64
95040;0;56;0;note_off;64
95040;4;68;0;note_on;96
95040;4;68;480;note_off;64
95040;0;51;0;note_off;64
95040;0;43;0;note_on;80
95040;0;51;0;note_on;80
95040;6;46;0;note_on;80
95040;0;58;0;note_on;80
95280;0;51;0;note_on;80
95280;0;43;0;note_on;80
95280;0;58;240;note_off;64
95280;0;55;0;note_off;64
95280;0;51;0;note_off;64
95280;0;43;0;note_off;64
95280;0;58;0;note_on;80
95280;0;55;0;note_on;80
95520;0;51;0;note_on;80
95520;0;55;0;note_on;80
95520;0;58;0;note_on;80
95520;0;43;0;note_off;64
95520;0;51;0;note_off;64
95520;0;43;0;note_on;80
95520;0;58;240;note_off;64
95520;4;70;0;note_on;96
95520;4;68;480;note_off;64
95520;0;55;0;note_off;64
95760;6;44;0;note_on;80
95760;6;46;720;note_off;64
95760;0;58;240;note_off;64
95760;0;55;0;note_off;64
95760;0;51;0;note_off;64
95760;0;43;0;note_off;64
95760;0;58;0;note_on;80
95760;0;55;0;note_on;80
95760;0;51;0;note_on;80
95760;0;43;0;note_on;80
96000;0;51;0;note_off;64
96000;0;43;0;note_off;64
96000;0;70;0;note_on;80
96000;0;61;0;note_on;80
96000;0;58;0;note_on;80
96000;4;70;0;note_on;96
96000;0;58;240;note_off;64
96000;4;70;480;note_off;64
96000;6;44;240;note_off;64
96000;0;46;0;note_on;80
96000;0;55;0;note_off;64
96240;0;58;0;note_on;80
96240;0;70;240;note_off;64
96240;0;61;0;note_off;64
96240;0;58;0;note_off;64
96240;0;46;0;note_off;64
96240;0;70;0;note_on;80
96240;0;46;0;note_on;80
96240;0;61;0;note_on;80
